,title,rating,format,genre
753,살인자의 쇼핑 목록,9.81,0,5
754,삵의 발톱,9.91,0,9
755,삶이 우리를 속일지라도,9.94,0,0
756,삼국전투기,9.38,1,4
757,삼국지톡,9.91,2,9
758,삼매경,9.03,0,6
759,삼봉이발소,9.94,0,2
760,삼체,7.16,0,2
761,상남자,9.94,0,6
762,상사몽,9.73,0,6
763,상연,9.65,0,2
764,상위1%,8.82,0,1
765,상중하,9.87,0,6
766,새끼손가락,9.93,0,2
767,새벽 두 시의 신데렐라,9.96,0,0
768,새벽9시,9.7,0,5
769,새와 같이,9.95,0,1
770,색으로 말하다,9.9,1,2
771,샌프란시스코 화랑관,9.98,0,2
772,생존고백,9.95,0,0
773,생존로그,9.85,0,6
774,생활의참견,9.95,2,7
775,샤인 스타,9.94,0,0
776,샹치,7.97,0,6
777,섀도우,9.96,0,1
778,서북의 저승사자,9.98,0,1
779,서브 콤플렉스,9.93,2,0
780,서울역 드루이드,9.7,0,1
781,선남친 후연애,9.9,0,0
782,선녀님은 휴가중,9.66,2,0
783,선녀야 야옹해봐!,9.8,0,0
784,"선배, 그 립스틱 바르지 ...",9.89,0,0
785,선배는 나빠요!,9.67,0,0
786,선배는 남자아이,9.64,0,0
787,선의의 경쟁,9.93,0,2
788,선천적 얼간이들,9.98,2,4
789,성경의 역사,7.49,0,2
790,성공한 덕후,9.89,2,2
791,성스러운 아이돌,9.96,0,2
792,성인초딩,9.82,0,2
793,세개의시간,9.89,0,2
794,세기말 풋사과 보습학원,9.98,0,0
795,세대전쟁,9.47,0,1
796,세상과 하늘 사이,9.4,2,0
797,세상은 돈과 권력,9.88,2,2
798,셈하는 사이,9.97,0,0
799,셧업앤댄스,9.97,0,2
800,소곤소곤,9.97,1,5
801,소공녀 민트,9.96,0,2
802,소극적 인간,9.9,0,5
803,소나기야,9.95,0,2
804,소녀 연대기,9.95,0,8
805,소녀 해미,9.76,0,5
806,소녀180,9.96,0,2
807,소녀더와일즈,9.43,0,6
808,소녀의 세계,9.93,0,2
809,소녀재판,9.86,0,2
810,소녀행,9.61,0,0
811,소년 검사,9.61,0,1
812,"소년, 남자의 이름으로",9.81,0,0
813,소년들은 무엇을 하고 있을까,9.42,2,4
814,소년만화에서 살아남기,9.64,0,1
815,소년의 기록,9.74,0,2
816,소년전[Limit],9.73,0,1
817,소사이코티,9.93,0,2
818,소설가J,9.93,0,2
819,소심한 팔레트,9.96,0,0
820,소울카르텔,9.96,0,1
821,소유,9.91,0,2
822,소중한 날은 언제나 비가 ...,9.07,0,0
823,속보입니다,9.88,0,0
824,속삭이는 e로맨스,9.87,0,0
825,손 잡아 볼래?,9.93,0,0
826,손아귀,9.93,0,5
827,손의 흔적,9.28,0,2
828,솔트앤페퍼,9.97,0,0
829,송곳 1~3부,9.96,0,2
830,송곳 4~5부,9.94,0,2
831,쇼미더럭키짱!,9.39,2,6
832,수능일기,9.98,2,4
833,수사9단,9.9,1,5
834,수상한 비밀상담부,9.92,2,5
835,수업시간그녀,9.94,0,0
836,수영만화일기,9.9,2,7
837,수요웹툰의 나강림,9.85,0,1
838,수평선,9.95,0,2
839,수학 잘하는 법,9.91,0,0
840,수호하는 너에게,9.91,0,0
841,수희0(tngmlek0),9.91,0,2
842,순정말고 순종,9.97,0,0
843,숨:킬더바디,9.79,0,6
844,숨겨진 성녀,9.92,0,0
845,숲 속의 미마,9.98,0,1
846,숲속의 담,9.98,0,1
847,슈퍼 시크릿,9.98,2,0
848,슈퍼스타 천대리,9.76,0,8
849,슈퍼트리오,9.25,0,4
850,슈퍼트리오 시즌2,7.36,0,4
851,"스마일 브러시, 오래된 사...",9.94,2,7
852,스마일브러시,9.94,2,7
853,스마트폰 게임 개발 이야기,9.74,2,7
854,스몰,9.91,0,0
855,스윗솔티,9.97,0,2
856,스치면 인연 스며들면 사랑,9.95,0,0
857,스캔들,9.88,0,0
858,스쿨홀릭,9.89,2,4
859,스크립토리움,9.95,1,1
860,스터디그룹,9.96,0,6
861,스테어스,9.56,0,1
862,스토커,9.93,0,5
863,스토커의 하루,9.89,0,5
864,스튜디오 짭쪼롬,9.97,0,0
865,스트러글,9.2,0,6
866,스트릿 워크아웃,9.86,0,3
867,스파이더맨 단편선,9.91,1,1
868,스퍼맨 : 전하지 못한 이...,9.93,0,1
869,스퍼맨 시즌1,9.94,0,2
870,스퍼맨 시즌2,9.96,2,1
871,스퍼맨3: 현자단의 역습,9.95,2,2
872,스페이스 차이나드레스,9.88,0,6
873,스페이스 킹,9.92,0,1
874,스펙트럼 분석기,9.8,0,2
875,스포,9.91,0,5
876,스피릿 핑거스,9.98,0,0
877,시간과 사연,9.83,0,0
878,시간의 섬,9.8,0,1
879,시노딕,9.94,0,1
880,시벨롬 리스트,9.93,0,2
881,시에라,9.95,0,0
882,시월드 판타지,9.9,0,1
883,시월드가 내게 집착한다,9.98,0,0
884,시큼새큼,9.9,0,0
885,시타를 위하여,9.97,0,2
886,시효완성,9.56,0,2
887,식스센스,9.23,2,4
888,식스틴,9.96,0,2
889,식인귀,9.94,0,5
890,신과함께,9.98,0,1
891,신군,9.91,0,6
892,신도림,9.94,0,6
893,신령,9.97,0,1
894,신림/남/22,5.56,0,5
895,신부가 필요해,9.89,0,0
896,신비,9.98,0,0
897,신상 미스터리 극장,9.75,1,5
898,신석기녀,9.97,0,6
899,신선비,9.92,0,0
900,신시의 손님,9.97,0,1
901,신암행어사,9.95,0,1
902,신을 죽이는 방법,9.96,0,1
903,신의 언어,9.71,0,1
904,신의 탑,9.9,0,1
905,신의한수,9.54,0,2
906,신이 담긴 아이,9.91,0,1
907,실버 쥬얼,9.83,0,1
908,실버벨,9.56,0,1
909,실질객관동화,9.9,2,4
910,실질객관영화,9.73,2,4
911,심부름센터 K,9.63,1,4
912,심심한 마왕,9.86,0,4
913,심연의 하늘 시즌 1~3,9.42,0,5
914,심연의 하늘 시즌4,7.03,0,5
915,심연의 하늘 시즌5,9.92,0,5
916,심장이뛰다,9.93,0,2
917,싸귀2 : 퇴마록,9.69,0,1
918,싸우자귀신아,9.9,1,2
919,싸움독학,9.81,0,6
920,싸이코 리벤지,9.36,0,6
921,쌈빡,9.72,0,6
922,썸남,9.97,2,2
923,썸내일,9.95,0,2
924,썸머 브리즈,9.98,0,0
925,쎈놈,9.75,0,6
926,쓰레기는 쓰레기통에!,9.96,0,0
927,씬커,9.51,0,1
928,"아, 쫌 참으세요 영주님!",9.97,0,0
929,아가사,9.93,0,2
930,아기낳는만화,9.82,0,7
931,아내를 죽였다,9.52,0,5
932,아는 여자애,9.97,0,0
933,아는사람 이야기,9.95,0,0
934,아도나이,9.91,0,5
935,아랫집 시누이,9.95,2,7
936,아르마,9.96,0,1
937,아르세니아의 마법사,9.88,0,1
938,아마도,9.81,0,5
939,"아마도, 굿모닝",9.01,0,0
940,아메리카노 엑소더스,9.42,0,1
941,아부쟁이,9.91,0,2
942,아빠같은 남자,9.77,0,2
943,아빠를 찾습니다,9.86,0,2
944,아사,9.94,0,1
945,아스란영웅전,9.94,1,1
946,아이고 아이고,9.93,0,2
947,아이덴티티,9.98,0,2
948,아이돌 연구소,9.45,2,4
949,아이돌의 비밀 스터디,9.74,0,2
950,아이들은 즐겁다,9.95,0,2
951,아이들의 권 선생님,9.95,1,2
952,아이레,9.83,0,1
953,아이리스,9.57,0,1
954,"아이소포스 1, 2부",9.96,0,9
955,아이소포스 3부,9.95,0,9
956,아이즈,9.96,0,6
957,아이키우는만화,9.46,2,7
958,아인슈페너,9.93,0,5
959,아일랜드 1부,9.96,0,5
960,아일랜드 2부,9.97,0,5
961,아찔한 전남편,9.87,0,0
962,아침을 지나 밤으로,9.95,0,1
963,아카데미에 위장취업당했다,9.92,0,1
964,아테나 컴플렉스,9.88,0,1
965,아프니까 병원이다,9.89,2,7
966,아홉수 우리들,9.98,0,0
967,악녀 18세 공략기,9.96,0,0
968,악당의 사연,9.92,0,4
969,악당이 살아가는 법,9.88,0,6
970,악령주의보,9.83,0,6
971,악마라고 불러다오,9.9,0,0
972,악마에게 은총을,9.76,0,2
973,악마와 계약연애,9.98,0,0
974,악몽의 형상,9.91,0,5
975,악몽일기,9.85,1,5
976,악연,9.9,0,5
977,악의는 없다,9.48,0,5
978,악인,9.76,0,5
979,악취,9.92,0,5
980,악플게임,9.84,0,2
981,안 돼요 마왕님!,9.96,0,0
982,안개무덤,9.94,0,5
983,안나라수마나라,9.95,0,2
984,안녕 나의 모모로,9.98,0,8
985,"안녕, 나는 너를 좋아해",9.79,0,8
986,"안녕, 대학생",7.95,0,0
987,"안녕, 이바다씨",9.89,0,0
988,안드로이드는 혈이 없어,9.79,0,1
989,안미운 우리들,9.8,0,2
990,안식의 밤,9.94,0,5
991,안전한 하루 되세요!,9.93,0,0
992,알게뭐야,9.96,0,2
993,알바걸과 워킹맨,9.77,0,2
994,알파,8.53,0,1
995,암흑도시,9.93,2,4
996,압락사스,9.73,0,5
997,애옹식당,9.96,1,7
998,앵무살수,9.98,0,1
999,야! 오이,9.92,0,4
1000,야만의 시대,9.8,0,6
1001,야부리맨,9.84,0,4
1002,야생천사 보호구역,9.98,0,0
1003,야수의 날,9.69,0,6
1004,야자괴담,9.95,1,5
1005,야채호빵의 봄방학,9.98,0,2
1006,약초마을 연쇄살초사건,9.87,0,5
1007,약한영웅,9.83,2,6
1008,얌전한 사이,9.02,0,2
1009,어글리 피플즈,9.44,0,5
1010,어글리후드,9.98,0,1
1011,어느날 갑자기 서울은,9.9,0,5
1012,어느날 네가 떠올라!,9.87,0,0
1013,어둠이 밀려오면,9.9,0,2
1014,어른스러운 철구,9.93,0,2
1015,어른의 계절,9.72,2,2
1016,어메이징 스파이더맨,9.87,0,6
1017,어벤저스: 지구 최강의 영...,9.74,0,6
1018,어빌리티,9.76,0,1
1019,어서오세요.305호에,9.96,0,2
1020,어서와,9.96,0,0
1021,어쩌다보니 천생연분,9.96,0,0
1022,어쩐지 수상하더라,9.85,0,4
1023,어쩔꼰대,9.85,0,6
1024,어차피 남편은!,9.9,0,0
1025,언더클래스 히어로,9.95,0,1
1026,언더프린,9.95,0,1
1027,언덕 위의 제임스,9.92,2,4
1028,언데드,9.82,0,5
1029,언럭키 맨션,9.98,2,2
1030,언메이크,9.83,0,1
1031,언원티드,9.83,0,2
1032,언터처블,9.97,0,0
1033,언플래시레슨,6.32,0,1
1034,얼굴천재,9.86,0,2
1035,얼룩말,9.96,0,2
1036,엄마와 딸 x2,9.97,2,7
1037,에리타,9.95,0,2
1038,에이머,9.79,0,1
1039,에이틴,9.38,0,0
1040,에피소드메이비,9.86,0,0
1041,에피소드칵테일,9.81,0,0
1042,엑스애쉬,9.81,0,1
1043,엑스트라 데이즈,9.91,0,2
1044,엔드리스,9.96,2,5
1045,엔딩 후 서브남을 주웠다,9.97,0,0
1046,여고생 드래곤,9.96,0,1
1047,여고생 임연수,9.63,0,8
1048,여고전설,8.72,0,6
1049,여기 악마가 있어,9.89,0,2
1050,여기가 씨름부입니까?,9.55,0,4
1051,여름여자 하보이,9.98,0,0
1052,여름은 뜨겁다,9.45,0,2
1053,여성전용헬스장 진달래짐,9.22,0,2
1054,여신강림,9.42,0,0
1055,여우놀이,9.97,0,2
1056,여우애담,9.97,2,0
1057,여주실격!,9.96,0,2
1058,여중생A,9.98,0,2
1059,여중생A-우리들의 축제,9.98,0,2
1060,여탕보고서,9.95,2,4
1061,역대급 영지 설계사,9.95,0,1
1062,역전! 야매요리,9.83,2,4
1063,역주행!,9.93,0,2
1064,연,9.78,1,5
1065,연 시즌2,9.77,0,5
1066,연놈,9.85,0,2
1067,연애는 전쟁!,9.88,0,0
1068,연애세포,9.92,0,0
1069,연애의 발견,9.84,0,0
1070,연애의 정령,9.95,0,4
1071,연애학,9.77,0,2
1072,연애혁명,9.86,0,2
1073,연옥님이 보고계셔,9.84,0,2
1074,연우의 순정,9.97,0,8
1075,연의 편지,9.98,0,2
1076,연주동 일가족 살인사건,9.38,0,5
1077,연하의 맛,9.57,0,0
1078,열녀박씨 계약결혼뎐,9.93,0,0
1079,열대어,9.94,2,4
1080,열등의 조건,9.88,0,2
1081,열렙전사,9.92,0,1
1082,"열렬하게, 단하나",9.8,0,2
1083,열린 지옥문 닫힘,9.57,0,0
1084,열무가 익어간다,9.93,0,0
1085,열불 로맨스,9.96,0,0
1086,열쇠줍는아이,9.84,0,1
1087,열아홉스물하나,9.95,0,0
1088,열일곱,5.69,0,0
1089,열정호구,9.93,2,2
1090,엽사:요괴사냥꾼,5.31,0,6
1091,엽총소년,9.94,0,5
1092,영광의 교실,9.94,0,2
1093,영수의 봄,9.96,0,2
1094,영애의 경호관,9.6,0,0
1095,영앤리치가 아니야!,9.95,0,4
1096,영월동 534번지,9.83,2,2
1097,옆반의 인어,9.97,0,0
1098,옆집친구,9.88,0,0
1099,옆집화랑,9.92,0,1
1100,예쁜 사나이,9.92,0,2
1101,오!너의 리스크,9.95,0,2
1102,오!주예수여,9.98,0,0
1103,"오, 친애하는 숙적",9.95,0,0
1104,오늘 밤만 재워줘,9.77,0,0
1105,오늘 밤은 어둠이 무서워요,9.96,2,7
1106,오늘도 사랑스럽개,9.98,0,0
1107,오늘도 사랑하세요,9.73,0,0
1108,오늘도 월월!,9.86,0,2
1109,오늘도 핸드메이드!,9.97,2,8
1110,오늘도 형제는 평화롭다,9.97,2,4
1111,오늘또오늘,9.44,0,2
1112,오늘부터 주군,9.64,0,2
1113,오늘부터 천생연분,9.93,0,0
1114,오늘의 낭만부,9.58,0,2
1115,오늘의 비너스,9.92,0,0
1116,오늘의 순정망화,9.98,2,4
1117,오늘의 컨셉,9.7,0,0
1118,오라존미,9.98,0,2
1119,오란씨100,9.73,0,2
1120,오렌지 마말레이드,9.91,0,0
1121,오로지 너를 이기고 싶어,9.95,2,0
1122,오로지 오로라,9.89,0,1
1123,오른눈이 보는 세계,9.97,0,1
1124,오만상과 편견,9.53,0,0
1125,오민혁 단편선,9.97,1,2
1126,오버더문,9.94,0,5
1127,오빠 왔다,9.7,2,4
1128,오빠세끼,9.8,2,7
1129,오빠야 누나야,9.62,2,7
1130,오빠집이 비어서,9.85,0,0
1131,오성X한음,9.95,0,9
1132,오일머니,9.95,0,2
1133,오즈랜드,9.98,0,1
1134,오직 나의 주인님,9.94,0,0
1135,"오직, 밝은 미래",9.82,0,2
1136,오징어도 사랑이 되나요?,9.89,0,0
1137,오컬트,9.23,0,1
1138,오파츠,9.71,0,1
1139,오피스 누나 이야기,9.84,0,0
1140,옥타곤의 제왕,9.63,0,6
1141,온새미로,9.91,0,0
1142,온실 속 화초,9.96,0,2
1143,온에어,9.83,0,5
1144,올가미,9.98,0,2
1145,올해의 벚꽃도 함께,9.97,0,0
1146,와라! 편의점,9.85,2,4
1147,와이키키 뱀파이어,9.97,0,2
1148,와장창창! 자취맨,9.95,2,7
1149,와탕카,9.63,2,4
1150,와탕카2,8.99,2,4
1151,완벽하지 않은 키스,9.94,0,0
1152,완벽한 가족,9.92,0,5
1153,완벽한 결혼의 정석,9.84,0,0
1154,완벽한 부부는 없다,9.93,0,0
1155,완벽한 허니문,9.97,0,0
1156,왕년엔 용사님,9.94,0,1
1157,왕따협상,9.69,0,2
1158,왕세자 입학도,9.98,0,2
1159,왕으로 살다,9.94,0,9
1160,왕은 그림자 숲에 잠든다,9.72,0,0
1161,외모지상주의,9.47,0,2
1162,요괴대전,9.76,0,1
1163,요리GO,9.94,0,2
1164,요리대마왕,9.92,0,4
1165,욕망일기,9.64,1,5
1166,용감한 시민,9.78,0,6
1167,용돈이 계속 늘어!,8.06,0,2
1168,용련,9.7,0,0
1169,용비불패 완전판,9.98,0,6
1170,용사가 돌아왔다,9.11,0,6
1171,용사참수인,9.91,0,1
1172,용왕님의 셰프가 되었습니다,9.98,0,1
1173,용이산다,9.77,0,2
1174,우렁집사,9.94,0,0
1175,우리 사장님은 개,9.96,2,7
1176,우리 안의 주,9.16,2,7
1177,우리 오빠는 아이돌,9.92,0,0
1178,우리 은하,9.77,0,0
1179,우리 헤어졌어요,9.89,0,2
1180,우리는 여기!,9.96,0,2
1181,우리는 요정!,9.93,1,8
1182,우리들은 푸르다,9.32,1,4
1183,우리의 이상한 여행,9.78,0,0
1184,우리집에 곰이 이사왔다,9.97,2,8
1185,우바우,9.97,1,7
1186,우연일까?,9.93,0,0
1187,우월한 하루,9.94,0,5
1188,우주 최강의 첫사랑,9.91,0,0
1189,우주전함 몰라몰라,9.54,0,4
1190,우주최강대스타,8.89,0,0
1191,우투리,9.68,0,1
1192,운빨로맨스,9.96,0,0
1193,운수 오진 날,9.59,0,5
1194,"울어주세요, 황태자님",9.94,0,0
1195,움비처럼,9.89,2,8
1196,웃지 않는 개그반 시즌1~2,9.76,0,4
1197,웃지 않는 개그반 시즌3,8.72,0,4
1198,웅이는 배고파,9.74,2,7
1199,원 뿔러스 원,9.97,0,1
1200,원수를 사랑하라,9.92,0,0
1201,원작은 완결난 지 한참 됐...,9.98,0,0
1202,원주민 공포만화,9.87,0,5
1203,원티드,9.93,0,1
1204,원하는 건 너 하나,9.64,0,0
1205,월남특급,9.87,0,2
1206,웨스트우드 비브라토,9.92,1,2
1207,웰캄투실버라이프,9.98,2,7
1208,웰컴 온보드,8.37,0,0
1209,위닝샷!,9.94,0,3
1210,위대한 방옥숙,9.95,0,2
1211,위아더 능력자!,9.93,0,4
1212,위아더좀비,9.97,0,2
1213,위장불륜 (僞裝不倫),9.89,0,0
1214,위치헌트 (Witch Hu...,9.82,0,5
1215,위험한 남편을 길들이는 법,9.89,0,0
1216,위험한 신입사원,9.7,0,0
1217,윈드브레이커,9.85,0,3
1218,윈터우즈,9.98,0,0
1219,윌유메리미,9.92,2,7
1220,유니버스 000,9.8,0,5
1221,유령극단,9.93,0,1
1222,유리와 유리와 유리,9.97,0,0
1223,유미의 세포들 외전 : 프...,9.96,0,0
1224,유비님께 투자하겠어,4.95,0,1
1225,유일무이 로맨스,9.98,0,0
1226,유토피아,9.95,0,2
1227,율리,9.98,0,2
1228,은둔코인,9.68,0,2
1229,은의 정원,9.59,0,0
1230,은주의 방,9.95,0,2
1231,은주의 방 2~3부,9.94,0,2
1232,은탄,9.95,0,1
1233,은하연인전,9.76,0,0
1234,의도적 외면,9.77,0,5
1235,의령수,9.88,0,5
1236,이 짝사랑은 억울하다!,9.77,0,0
1237,이건 그냥 연애 이야기,9.8,0,0
1238,이것도 친구라고,9.96,0,2
1239,이게 아닌데,9.93,0,0
1240,이계 무슨 황비,9.92,0,0
1241,이계진입 리로디드,9.86,0,1
1242,"이기자, 그린",9.96,0,2
1243,이두나!,9.72,0,0
1244,이런 영웅은 싫어,9.97,0,1
1245,이말년 서유기,8.88,0,4
1246,이말년씨리즈,8.96,1,4
1247,이말년씨리즈 2018,8.81,1,4
1248,이모네 집에 갔는데 이모는...,9.16,0,0
1249,이모털 헐크,9.75,0,6
1250,이번 생도 잘 부탁해,9.98,0,0
1251,이별 후 사내 결혼,9.96,0,0
1252,이별만화 완성도,9.85,0,4
1253,이별의 품격,9.8,0,2
1254,이별학,9.81,0,2
1255,이븐 모어,9.91,0,0
1256,이상하고 아름다운,9.98,0,0
1257,이상형은 아닙니다,9.61,0,0
1258,이세계 세입자들,9.73,0,0
1259,이웃집의 훈훈한 스토커군,5.07,0,0
1260,이제 곧 죽습니다,9.66,0,2
1261,이제야 연애,9.96,0,0
1262,이중첩자,9.94,0,2
1263,이츠마인,9.97,0,5
1264,이탄국의 자청비,9.8,0,0
1265,이터널 포스,9.79,0,6
1266,이터널스,9.76,0,1
1267,인간대전,7.44,0,6
1268,인간의 숲,9.98,0,5
1269,인간의 온도,9.9,0,2
1270,인간의 자격,9.75,0,2
1271,인간졸업,9.83,0,2
1272,인과관계,9.96,0,0
1273,인문학적 감수성,9.94,0,2
1274,인생존망,9.85,2,6
1275,인싸라이프,9.09,0,2
1276,인어를 위한 수영교실,9.97,0,0
1277,인챈트-나람이야기,9.95,0,1
1278,인터셉트,9.94,2,0
1279,인피니티,9.72,0,3
1280,인형의 기사,9.94,0,6
1281,일등당첨,9.29,0,2
1282,일렉시드,9.84,0,6
1283,일사부재리,9.93,0,5
1284,일상날개짓,9.94,2,7
1285,일상이 무너졌다,9.66,0,5
1286,일진에게 회초리,9.95,2,6
1287,일진이 사나워,9.83,0,2
1288,일타강사 백사부,9.94,0,9
1289,일편단심화,9.8,2,8
1290,입술이 예쁜 남자,9.93,0,0
1291,입시명문사립 정글고등학교,9.91,1,4
1292,입학용병,9.89,0,6
1293,잉여특공대,9.76,0,1
1294,잉잉잉,9.94,0,4
1295,자율공상축구탐구만화,9.27,1,3
1296,자장자장,9.65,0,0
1297,자취로운 생활,9.9,2,7
1298,자취방 신선들,9.96,0,2
1299,자판귀,9.94,2,5
1300,작전명 순정,9.91,0,0
1301,잔불의 기사,9.95,0,1
1302,잔인한 축제,9.74,0,2
1303,잡다한컷,9.91,2,7
1304,장난감,9.6,0,2
1305,장단에 맞춰줘!,9.83,0,0
1306,장미같은 소리,9.93,0,5
1307,장미아파트 공경비,9.7,0,2
1308,장씨세가 호위무사,9.94,0,9
1309,장풍전,9.91,0,6
1310,재난소년,9.05,0,1
1311,재생존경쟁,9.68,0,1
1312,재앙은 미묘하게,9.96,0,5
1313,재앙의 날,9.8,0,5
1314,재혼 황후,9.97,0,0
1315,잭슨의 관,9.95,0,6
1316,잿빛도 색이다,9.82,0,2
1317,잿빛오름,8.18,0,6
1318,"저무는 해, 시린 눈",9.97,0,2
1319,저세상 클라스!,9.95,0,6
1320,저승사자 출입금지,9.82,0,2
1321,저승에서 만난 사람들,9.97,0,5
1322,적생,9.95,0,5
1323,적어주세요!,9.36,0,0
1324,적월의 나라,9.74,0,6
1325,전남편과 동거중입니다,7.68,0,0
1326,전생연분,9.96,0,0
1327,전설의 레전드,9.73,0,6
1328,전설의 화석,9.86,0,1
1329,전자오락수호대,9.97,0,1
1330,전지적 독자 시점,9.96,0,1
1331,절벽귀,9.97,0,5
1332,점핑오버,9.94,0,0
1333,정글쥬스,9.94,0,6
1334,정년이,9.97,0,2
1335,정보전사 202,9.29,0,6
1336,정순애 식당,9.98,0,2
1337,제7원,9.56,0,5
1338,제로,9.77,0,2
1339,제로게임,9.97,0,1
1340,제왕: 빛과 그림자,9.87,0,6
1341,제타,9.78,0,5
1342,제페토,9.95,0,1
1343,조석축구만화,9.81,2,3
1344,조선방랑야사,9.89,0,9
1345,조선여우스캔들,9.93,0,0
1346,조선왕조실톡,9.89,2,4
1347,조선좀비실록,9.85,0,1
1348,조선팔도 최강아이돌,9.94,0,0
1349,조선홍보대행사 조대박,9.9,0,4
1350,조의 영역,9.94,0,5
1351,조조코믹스,9.96,1,0
1352,존망코인,9.21,0,5
1353,존잘주의,9.66,0,0
1354,좀비 파이트,9.95,0,6
1355,좀비딸,9.97,0,2
1356,좀비를 위한 나라는 없다,9.94,0,1
1357,좀비소녀,9.89,0,6
1358,좋아하게 될 거야,9.62,0,0
1359,좋아하게 해줘,9.77,0,0
1360,좋아하는 부분,9.95,0,0
1361,좋아해 아니 싫어해,9.31,0,0
1362,좋은데 어떡해,9.9,0,0
1363,죄송한데 주인공이세요?,9.94,0,4
1364,죄의 파편,9.95,0,5
1365,"주님, 악마가 되게 해주세...",9.96,0,4
1366,주부 육성중,9.93,0,2
1367,주욱 같은 하루,9.81,0,2
1368,주인님을 잡아먹는 방법,9.88,0,0
1369,죽어도 로맨스,9.79,0,0
1370,죽여주는 탐정님,9.9,0,5
1371,죽은 마법사의 도시,9.95,0,1
1372,죽음에 관하여,9.97,1,2
1373,죽지 않으려면,9.88,0,6
1374,줄라이 블루,7.06,0,0
1375,줄리엣의 나라,9.2,0,0
1376,중독연구소,9.85,1,2
1377,중립디자인구역,9.67,0,1
1378,중매쟁이 아가 황녀님,9.93,0,0
1379,중증외상센터 : 골든 아워,9.97,0,2
1380,증거,9.81,0,5
1381,지구멸망버튼,9.74,0,6
1382,지구식 구원자 전형,9.73,0,1
1383,지금 이 순간 마법처럼,9.98,0,2
1384,지금부터 황제의 마음을 빼...,9.82,0,0
1385,지금은 삽질 중,9.88,0,0
1386,지랄발광,9.51,0,2
1387,지상 최악의 소년,9.88,0,1
1388,지새는 달,9.94,0,1
1389,지옥급식,9.73,2,6
1390,지옥연애환담,9.91,0,0
1391,지원,9.93,0,6
1392,지원이들,9.91,0,7
1393,진눈깨비 소년,9.97,0,8
1394,진정친구,9.84,0,4
1395,진진돌이 에볼루션,9.91,0,1
1396,진진돌이 제로,9.92,0,6
1397,진짜 정말 맹세코 좋아해,9.94,2,0
1398,진짜 진짜 이혼해,9.9,0,0
1399,질풍기획 시즌1,9.96,0,4
1400,질풍기획 시즌2,9.97,0,4
1401,집사레인저,9.93,0,6
1402,집이 없어,9.97,0,2
1403,징글정글,9.81,2,8
1404,짝사랑 마들렌,9.95,0,0
1405,짝사랑의 마침표,9.95,0,0
1406,짝사랑의 유서,9.82,0,0
1407,찌질의 역사,9.89,0,2
1408,찌질하지만 로맨스는 하고 ...,8.97,0,0
1409,찐:종합게임동아리,9.75,0,2
